config,instance,seed,obj_t0_checkpoint,obj_t15,obj_t30,obj_t60
gami_restart_eta5000,MS28d,9,370.665162,370.665162,358.163607,357.997
gami_restart_eta5000,MS29d,1,376.782978,371.823979,368.241845,368.242
gami_restart_eta5000,MS29d,10,383.441125,370.827637,364.563269,363.843
gami_restart_eta5000,MS29d,2,377.224528,370.854566,369.499892,369.5
gami_restart_eta5000,MS29d,3,375.740054,362.030793,361.743689,361.15
gami_restart_eta5000,MS29d,4,385.77257,369.877635,369.10608,369.063
gami_restart_eta5000,MS29d,5,388.764608,371.185497,370.217143,370.217
gami_restart_eta5000,MS29d,6,378.471586,364.485859,364.485859,363.799
gami_restart_eta5000,MS29d,7,375.677086,364.843946,363.783795,363.784
gami_restart_eta5000,MS29d,8,383.806312,365.798397,364.874937,364.875
gami_restart_eta5000,MS29d,9,369.603972,364.401746,364.401746,364.402
gami_restart_eta5000,MS2d,1,134.339263,129.836559,128.211188,128.114
gami_restart_eta5000,MS2d,10,141.220018,132.079613,132.079613,130.811
gami_restart_eta5000,MS2d,2,146.037217,130.462052,130.462052,128.277
gami_restart_eta5000,MS2d,3,145.62843,134.361958,131.872647,131.43
gami_restart_eta5000,MS2d,4,143.519542,131.332012,131.332012,131.332
gami_restart_eta5000,MS2d,5,142.729415,131.436213,131.436213,131.334
gami_restart_eta5000,MS2d,6,142.036776,133.699439,130.446771,130.447
gami_restart_eta5000,MS2d,7,143.577404,128.613037,128.613037,128.255
gami_restart_eta5000,MS2d,8,147.756603,134.783295,134.783295,134.755
gami_restart_eta5000,MS2d,9,136.600559,128.936691,126.746916,126.747
gami_restart_eta5000,MS30d,1,153.15452,137.910061,136.053725,136.054
gami_restart_eta5000,MS30d,10,152.125159,140.73505,139.04342,138.814
gami_restart_eta5000,MS30d,2,146.786559,141.084707,138.575014,138.372
gami_restart_eta5000,MS30d,3,149.767282,140.315419,140.255907,140.256
gami_restart_eta5000,MS30d,4,149.812979,142.117459,140.831203,137.922
gami_restart_eta5000,MS30d,5,149.908583,139.79727,138.487656,137.573
gami_restart_eta5000,MS30d,6,146.088158,143.533388,141.996123,141.996
gami_restart_eta5000,MS30d,7,151.115305,144.678745,138.866694,137.6
gami_restart_eta5000,MS30d,8,148.670499,142.126669,141.912455,140.823
gami_restart_eta5000,MS30d,9,146.672481,142.700091,139.740375,139.74
gami_restart_eta5000,MS31d,1,117.057148,111.500501,110.06885,108.871
gami_restart_eta5000,MS31d,10,124.008307,113.426913,112.525747,111.893
gami_restart_eta5000,MS31d,2,119.699117,109.793116,109.793116,109.793
gami_restart_eta5000,MS31d,3,122.052032,111.777421,110.408757,109.562
gami_restart_eta5000,MS31d,4,123.530251,109.803842,109.793116,109.793
gami_restart_eta5000,MS31d,5,115.805113,110.515815,110.515815,109.515
gami_restart_eta5000,MS31d,6,121.390344,111.953183,111.953183,111.953
gami_restart_eta5000,MS31d,7,120.234977,110.766532,110.178206,110.158
gami_restart_eta5000,MS31d,8,124.06749,110.970609,109.736285,108.113
gami_restart_eta5000,MS31d,9,117.407753,109.728664,108.596156,108.596
gami_restart_eta5000,MS32d,1,99.700128,97.172921,96.635581,96.6356
gami_restart_eta5000,MS32d,10,101.185951,96.259627,96.259627,96.2596
gami_restart_eta5000,MS32d,2,98.990175,96.259627,96.259627,96.2596
gami_restart_eta5000,MS32d,3,101.338728,97.014847,97.014847,97.0148
gami_restart_eta5000,MS32d,4,99.501145,96.259627,96.259627,96.2596
gami_restart_eta5000,MS32d,5,98.990175,97.014847,97.014847,96.6356
gami_restart_eta5000,MS32d,6,101.338728,96.259627,96.259627,96.2596
gami_restart_eta5000,MS32d,7,99.700128,96.259627,96.259627,96.2596
gami_restart_eta5000,MS32d,8,99.342655,96.635581,96.635581,96.6356
gami_restart_eta5000,MS32d,9,99.776566,96.259627,96.259627,96.2596
gami_restart_eta5000,MS33d,1,93.739203,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,10,94.519109,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,2,94.519109,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,3,94.519109,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,4,94.813706,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,5,94.888454,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,6,93.723273,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,7,93.723273,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,8,94.736164,92.81971,92.81971,92.8197
gami_restart_eta5000,MS33d,9,95.221147,92.81971,92.81971,92.8197
gami_restart_eta5000,MS34d,1,90.460691,88.971787,85.551481,85.5515
gami_restart_eta5000,MS34d,10,96.659801,83.785232,83.785232,83.7852
gami_restart_eta5000,MS34d,2,92.046219,85.312902,85.312902,85.3129
gami_restart_eta5000,MS34d,3,90.460691,87.621297,86.175031,85.3129
gami_restart_eta5000,MS34d,4,90.460691,88.996923,88.996923,88.9969
gami_restart_eta5000,MS34d,5,94.309341,89.606672,85.943722,85.9437
gami_restart_eta5000,MS34d,6,92.326092,87.559885,84.936763,84.9368
gami_restart_eta5000,MS34d,7,94.839422,86.111582,86.111582,86.1116
gami_restart_eta5000,MS34d,8,89.805739,84.221598,84.221598,84.2216
gami_restart_eta5000,MS34d,9,95.534959,90.460691,89.124973,86.8936
gami_restart_eta5000,MS35d,1,111.732147,111.732147,101.076221,99.9278
gami_restart_eta5000,MS35d,10,113.636638,113.636638,102.71139,101.171
gami_restart_eta5000,MS35d,2,106.827677,106.827677,100.16865,99.9637
gami_restart_eta5000,MS35d,3,110.772455,110.772455,102.512669,101.781
gami_restart_eta5000,MS35d,4,111.609067,111.609067,106.585222,100.644
gami_restart_eta5000,MS35d,5,108.906265,108.906265,102.791248,100.385
gami_restart_eta5000,MS35d,6,111.548494,111.548494,106.56862,101.456
gami_restart_eta5000,MS35d,7,108.876127,108.876127,103.734373,101.889
gami_restart_eta5000,MS35d,8,108.840589,106.789107,101.076221,99.9278
gami_restart_eta5000,MS35d,9,114.711889,114.711889,103.734373,101.675
gami_restart_eta5000,MS36d,1,142.871996,141.003559,140.838029,140.817
gami_restart_eta5000,MS36d,10,146.504814,142.378229,139.676119,139.014
gami_restart_eta5000,MS36d,2,143.586833,142.459944,140.76867,140.196
gami_restart_eta5000,MS36d,3,145.112205,142.229848,141.106489,140.682
gami_restart_eta5000,MS36d,4,141.713514,141.713514,139.004201,137.637
gami_restart_eta5000,MS36d,5,146.319993,144.125218,142.457792,140.821
gami_restart_eta5000,MS36d,6,146.788636,142.586744,142.521965,141.255
gami_restart_eta5000,MS36d,7,144.68434,142.638649,139.089855,138.73
gami_restart_eta5000,MS36d,8,141.005359,141.005359,139.167482,138.906
gami_restart_eta5000,MS36d,9,145.342047,143.707423,139.603486,139.348
gami_restart_eta5000,MS37d,1,141.299485,138.772164,138.614909,138.615
gami_restart_eta5000,MS37d,10,137.411265,134.556491,132.93741,132.937
gami_restart_eta5000,MS37d,2,136.670803,136.670803,136.670803,132.937
gami_restart_eta5000,MS37d,3,137.411265,136.943447,136.628133,133.109
gami_restart_eta5000,MS37d,4,137.734564,132.93741,132.93741,132.937
gami_restart_eta5000,MS37d,5,137.411265,135.926059,132.93741,132.937
gami_restart_eta5000,MS37d,6,137.411265,136.943447,136.943447,136.943
gami_restart_eta5000,MS37d,7,137.411265,137.411265,136.943447,134.333
gami_restart_eta5000,MS37d,8,137.411265,136.943447,132.93741,132.937
gami_restart_eta5000,MS37d,9,136.943447,136.943447,136.943447,132.937
gami_restart_eta5000,MS38d,1,157.519178,153.067734,151.827754,151.828
gami_restart_eta5000,MS38d,10,157.610433,152.368174,151.636302,151.519
gami_restart_eta5000,MS38d,2,155.000091,154.282425,152.968013,152.444
gami_restart_eta5000,MS38d,3,157.120443,153.339439,150.831873,150.832
gami_restart_eta5000,MS38d,4,154.752189,152.121297,151.853273,151.853
gami_restart_eta5000,MS38d,5,158.206239,152.338185,152.338185,152.338
gami_restart_eta5000,MS38d,6,155.879752,150.831873,150.831873,150.832
gami_restart_eta5000,MS38d,7,159.748312,152.807741,151.170888,151.171
gami_restart_eta5000,MS38d,8,157.554963,155.460461,154.055918,154.037
gami_restart_eta5000,MS38d,9,156.882796,150.685832,150.685832,150.686
gami_restart_eta5000,MS39d,1,217.275397,206.892497,203.089875,203.09
gami_restart_eta5000,MS39d,10,213.158802,208.626374,207.78213,207.782
gami_restart_eta5000,MS39d,2,216.143789,204.959893,203.787314,203.787
gami_restart_eta5000,MS39d,3,216.94919,204.284089,203.458794,200.365
gami_restart_eta5000,MS39d,4,213.158802,209.117679,203.116884,203.117
gami_restart_eta5000,MS39d,5,213.869249,204.170528,202.01144,202.011
gami_restart_eta5000,MS39d,6,213.170505,205.357019,205.357019,205.357
gami_restart_eta5000,MS39d,7,214.827329,206.420024,206.305244,205.147
gami_restart_eta5000,MS39d,8,214.766789,209.760096,203.939383,203.333
gami_restart_eta5000,MS39d,9,213.20003,206.195998,204.860902,204.861
gami_restart_eta5000,MS3d,1,246.211954,233.063681,233.063681,233.064
gami_restart_eta5000,MS3d,10,248.6418,235.415123,233.657095,233.554
gami_restart_eta5000,MS3d,2,242.59289,235.208662,235.208662,235.062
gami_restart_eta5000,MS3d,3,241.312793,234.498272,233.94498,233.945
gami_restart_eta5000,MS3d,4,243.391928,232.296102,232.296102,231.696
gami_restart_eta5000,MS3d,5,243.625966,239.292377,238.462993,238.463
gami_restart_eta5000,MS3d,6,249.007941,235.904182,231.371568,231.372
gami_restart_eta5000,MS3d,7,243.64471,233.410706,233.410706,233.411
gami_restart_eta5000,MS3d,8,244.033513,233.354891,233.354891,233.355
gami_restart_eta5000,MS3d,9,243.64471,240.162116,235.639739,235.588
gami_restart_eta5000,MS40d,1,245.448224,237.578598,237.578598,236.569
gami_restart_eta5000,MS40d,10,245.605474,239.162353,238.958216,238.242
gami_restart_eta5000,MS40d,2,246.116756,239.162353,238.687822,238.688
gami_restart_eta5000,MS40d,3,245.589412,238.006617,238.006617,238.007
gami_restart_eta5000,MS40d,4,241.03064,238.006617,237.711234,236.701
gami_restart_eta5000,MS40d,5,245.518902,240.182729,240.178287,240.124
gami_restart_eta5000,MS40d,6,250.970578,240.547885,240.547885,240.413
gami_restart_eta5000,MS40d,7,248.692748,238.266856,238.266856,238.267
gami_restart_eta5000,MS40d,8,245.027286,239.441813,239.224498,239.224
gami_restart_eta5000,MS40d,9,249.520698,239.869436,239.869436,238.083
gami_restart_eta5000,MS41d,1,264.636419,264.636419,256.310422,248.693
gami_restart_eta5000,MS41d,10,262.140027,259.704323,255.358132,252.243
gami_restart_eta5000,MS41d,2,266.281529,258.890745,253.977514,250.724
gami_restart_eta5000,MS41d,3,263.651804,263.651804,259.552514,258.003
gami_restart_eta5000,MS41d,4,258.518686,255.810609,255.810609,251.974
gami_restart_eta5000,MS41d,5,263.153255,260.253836,257.657511,255.892
gami_restart_eta5000,MS41d,6,263.589524,263.396841,258.676438,256.315
gami_restart_eta5000,MS41d,7,264.13154,259.645125,255.994229,255.961
gami_restart_eta5000,MS41d,8,261.796753,261.796753,256.605516,253.087
gami_restart_eta5000,MS41d,9,261.316232,261.316232,254.99662,252.638
gami_restart_eta5000,MS42d,1,341.296208,341.296208,325.261174,324.028
gami_restart_eta5000,MS42d,10,339.52295,339.52295,327.172441,327.172
gami_restart_eta5000,MS42d,2,342.45421,335.341329,331.767465,329.009
gami_restart_eta5000,MS42d,3,345.859728,335.617352,330.394783,329.781
gami_restart_eta5000,MS42d,4,345.924861,343.615694,329.365879,329.366
gami_restart_eta5000,MS42d,5,339.66558,330.828662,319.530829,319.303
gami_restart_eta5000,MS42d,6,344.949504,331.709348,331.199614,328.927
gami_restart_eta5000,MS42d,7,344.191989,333.392943,326.145127,322.42
gami_restart_eta5000,MS42d,8,345.437956,334.883807,328.672933,328.064
gami_restart_eta5000,MS42d,9,350.729547,339.01982,329.468982,323.083
gami_restart_eta5000,MS43d,1,375.978513,353.412385,352.348285,352.348
gami_restart_eta5000,MS43d,10,367.347368,355.146568,351.672498,351.672
gami_restart_eta5000,MS43d,2,369.664909,360.404434,355.149008,355.149
gami_restart_eta5000,MS43d,3,371.517781,363.688429,362.868529,362.869
gami_restart_eta5000,MS43d,4,363.78362,362.32142,357.85678,357.834
gami_restart_eta5000,MS43d,5,370.147119,360.213582,359.668694,358.769
gami_restart_eta5000,MS43d,6,368.703617,359.551796,358.450757,358.308
gami_restart_eta5000,MS43d,7,367.687765,355.534046,353.784964,353.785
gami_restart_eta5000,MS43d,8,367.714562,352.90724,352.371703,352.372
gami_restart_eta5000,MS43d,9,370.76473,362.802279,358.198929,358.199
gami_restart_eta5000,MS4d,1,487.641673,467.385712,466.220436,465.054
gami_restart_eta5000,MS4d,10,484.086926,463.320473,459.058667,455.961
gami_restart_eta5000,MS4d,2,494.139554,486.275201,475.483609,475.484
gami_restart_eta5000,MS4d,3,476.734287,465.085678,455.554919,455.171
gami_restart_eta5000,MS4d,4,489.215055,477.495602,461.17569,460.334
gami_restart_eta5000,MS4d,5,499.001354,483.449395,475.371822,465.832
gami_restart_eta5000,MS4d,6,508.693962,479.513443,474.836585,473.039
gami_restart_eta5000,MS4d,7,484.505717,476.583299,474.570569,471.718
gami_restart_eta5000,MS4d,8,488.732377,469.347247,469.347247,467.993
gami_restart_eta5000,MS4d,9,490.797745,468.058467,463.232384,462.626
gami_restart_eta5000,MS5d,1,319.619872,310.278272,310.278272,302.436
gami_restart_eta5000,MS5d,10,317.438867,302.627039,302.627039,302.118
gami_restart_eta5000,MS5d,2,327.691301,302.660764,302.060646,302.061
gami_restart_eta5000,MS5d,3,327.899217,305.858586,304.586148,303.649
gami_restart_eta5000,MS5d,4,326.3355,309.34406,302.627039,302.627
gami_restart_eta5000,MS5d,5,332.535809,303.506744,302.060646,302.027
gami_restart_eta5000,MS5d,6,322.68182,302.060646,302.02692,302.027
gami_restart_eta5000,MS5d,7,320.636644,306.25069,302.02692,302.027
gami_restart_eta5000,MS5d,8,320.886085,311.153296,311.100761,311.101
gami_restart_eta5000,MS5d,9,330.244613,315.469874,315.063468,310.274
gami_restart_eta5000,MS6d,1,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,10,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,2,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,3,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,4,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,5,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,6,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,7,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,8,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS6d,9,82.18675,82.18675,82.18675,82.1867
gami_restart_eta5000,MS7d,1,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,10,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,2,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,3,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,4,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,5,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,6,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,7,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,8,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS7d,9,189.016883,189.016883,189.016883,189.017
gami_restart_eta5000,MS8d,1,219.685142,205.204805,205.204805,205.205
gami_restart_eta5000,MS8d,10,220.552223,211.332267,211.310744,211.311
gami_restart_eta5000,MS8d,2,216.346346,210.664226,207.529124,206.436
gami_restart_eta5000,MS8d,3,219.170017,209.526392,209.507714,207.671
gami_restart_eta5000,MS8d,4,220.155057,213.29494,213.29494,211.891
gami_restart_eta5000,MS8d,5,212.16158,208.900625,208.744325,207.68
gami_restart_eta5000,MS8d,6,220.040107,211.883834,210.081541,210.082
gami_restart_eta5000,MS8d,7,222.018247,210.228203,207.408485,207.408
gami_restart_eta5000,MS8d,8,220.604692,209.4875,205.759919,205.76
gami_restart_eta5000,MS8d,9,217.210389,208.333687,208.333687,207.604
gami_restart_eta5000,MS9d,1,157.468275,149.965337,145.406667,145.407
gami_restart_eta5000,MS9d,10,155.901003,150.500186,148.542582,148.543
gami_restart_eta5000,MS9d,2,157.693083,149.2796,148.064098,147.701
gami_restart_eta5000,MS9d,3,156.727896,150.784615,150.654519,150.483
gami_restart_eta5000,MS9d,4,156.705091,148.814037,147.699876,147.503
gami_restart_eta5000,MS9d,5,158.408947,153.177687,152.827556,152.594
gami_restart_eta5000,MS9d,6,156.14324,150.741697,149.334371,149.073
gami_restart_eta5000,MS9d,7,156.939584,148.645692,148.00865,145.723
gami_restart_eta5000,MS9d,8,153.662559,150.805613,147.272481,146.755
gami_restart_eta5000,MS9d,9,153.618647,146.379259,144.079066,143.624
